scenario_id,prompt_style,turn,question,any_bias,leading,closed,anchoring,loaded,double_barreled,severity,rationale,neutral_rewrite
travel_planning,ux_guidelines,3,"Were there any specific moments or experiences during the trip where you felt like you had too much structure or too little flexibility in your plans, and how did you handle those situations?",True,False,False,False,False,True,1,"This question asks about two separate things: moments with too much structure and moments with too little flexibility, which could be split into two distinct questions for clarity.","Can you describe a situation during the trip where you felt like your plans were too rigid, and how you handled it?"
travel_planning,ux_guidelines,4,"How do you think an AI itinerary planner could have helped you in that situation, or would you have still wanted to make the decision to take a detour on your own?",True,True,False,True,False,True,2,"This question introduces the concept of an AI itinerary planner and implies it could be helpful, which may influence the participant's response, and also asks about two separate scenarios.",What features or capabilities would you want from a travel planning tool to help you make decisions during a trip?
travel_planning,ux_guidelines,5,Are there any specific features or capabilities that you think an AI itinerary planner would need to have in order to provide you with the kind of suggestions and guidance that you described?,True,False,False,True,False,False,1,"This question assumes the participant wants an AI itinerary planner and focuses on its features, which may not be the case.","What would make a travel planning tool useful to you, and what features would you expect it to have?"
travel_planning,ux_guidelines,6,"Have you ever used any travel planning tools or apps that have attempted to learn your preferences or adapt to your behavior over time, and if so, what were your experiences with them?",True,False,False,False,False,True,1,"This question asks about the existence of experience with travel planning tools and also about the nature of those experiences, which could be split for clarity.","Can you tell me about your experiences with travel planning tools or apps, and what you liked or disliked about them?"
travel_planning,bias_guardrail,1,What does a typical weekend trip look like for you in terms of planning and organization?,False,False,False,False,False,False,0,"This question is open-ended and neutral, allowing the participant to share their genuine experience without any influence.",Can you describe your usual approach to planning a weekend trip?
travel_planning,bias_guardrail,2,How do you usually find out about local restaurants or places to visit when you're on a weekend trip?,False,False,False,False,False,False,0,This question is straightforward and inquires about the participant's current behavior without any bias.,What sources do you typically use to discover local eateries and attractions during your weekend trips?
travel_planning,bias_guardrail,3,"Can you describe what you mean by an ""authentic feel"" for a place, and how you think you get that from the sources you mentioned?",True,False,False,False,False,True,1,"Although the question is mostly neutral, it asks about two concepts simultaneously: the definition of 'authentic feel' and how it's achieved, which might confuse the participant.","First, can you describe what you mean by an 'authentic feel' for a place? Then, how do you think you achieve that feeling?"
travel_planning,bias_guardrail,4,"How do you think your experience of a place would change if you had a more detailed itinerary or schedule for your weekend trip, rather than the more flexible approach you typically take?",True,True,False,True,False,False,2,"This question introduces a specific scenario (a more detailed itinerary) and implies a comparison to the participant's current approach, which could influence their response.",How do you think having a detailed itinerary for a weekend trip would affect your travel experience?
travel_planning,bias_guardrail,5,"Can you describe a time when you had a particularly good experience on a weekend trip, where something unexpected happened or you stumbled upon something you really enjoyed?",False,False,False,False,False,False,0,This question invites the participant to share a positive experience without any preconceptions or biases.,What's an example of a memorable experience you've had on a weekend trip?
travel_planning,bias_guardrail,6,"What role do you think technology, such as an AI itinerary planner, should play in helping you plan and navigate a weekend trip, given your preferences for flexibility and spontaneity?",True,True,False,True,False,False,2,"The question assumes the participant has preferences for flexibility and spontaneity and introduces a specific technology (AI itinerary planner), which could sway their response.",How do you think technology could enhance your weekend trip planning and navigation experience?
customer_support_bot,bare,1,"Let's go ahead with the interview. I'll be asking you questions about a customer-support chatbot escalation flow. 

Can you think of a time when you had to contact customer support for a subscription service, and it didn't go as smoothly as you had hoped?",False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their genuine experience without any influence from the interviewer.,Can you describe a recent experience with customer support for a subscription service?
customer_support_bot,bare,2,"You had to call the support number in the end. Did you think that calling the support number was a more effective way to resolve your issue, or would you have preferred to resolve it through the chatbot if it had been working better?",True,True,False,True,False,True,2,"The question assumes the participant had to call the support number and implies a comparison between the effectiveness of the support number and the chatbot, which could influence the participant's response.","How did you ultimately resolve your issue, and what were your thoughts on the process?"
customer_support_bot,bare,3,"You mentioned you were in the middle of something when you got the call. Can you tell me a bit more about what you were doing at the time, and how that affected your experience with the support call?",True,False,False,False,False,True,1,"While the question is open-ended, it asks about two things at once: what the participant was doing and how it affected their experience.","What were you doing when you received the support call, and how did the timing impact you?"
customer_support_bot,bare,4,It sounds like the timing of the call was particularly inconvenient for you. Have you ever used a chatbot for support in a situation where you were in a similar state of flow or had a similar deadline to meet?,True,True,False,True,False,False,2,"The question implies that the timing of the call was inconvenient and assumes a specific context for the participant's potential use of a chatbot, which could influence their response.",Can you think of a time when you used a chatbot for support while you were busy or under a deadline?
customer_support_bot,bare,5,It's interesting that you had a positive experience with another chatbot service recently. Did you notice any differences between how that chatbot handled your issue and the one you had with our service 6 months ago?,True,True,False,True,False,True,2,"The question highlights a positive experience with another chatbot and implies a comparison with the interviewer's service, which could influence the participant's response and introduces the specific service and timeframe.",How do your experiences with different chatbot services compare in terms of issue resolution?
customer_support_bot,bare,6,You mentioned that the other chatbot provided more context and information about the issue. Do you think that level of transparency and information would have made a big difference in your experience with our service 6 months ago?,True,True,False,True,False,False,2,"The question assumes the participant values transparency and information and implies that the lack of these was a significant issue in their previous experience, which could influence their response.",What factors do you think are most important for a positive experience when using a chatbot for support?
customer_support_bot,ux_guidelines,1,"Can you describe a recent or past experience where you had to interact with a customer support system, such as a chat or phone service, to resolve an issue with one of your subscriptions?",False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their genuine experience without any influence or bias.,Can you tell me about a time when you had to contact customer support for help with a subscription?
customer_support_bot,ux_guidelines,2,"What specifically made the experience with the live support person feel like it was getting nowhere, and what would have made it more productive or helpful for you at the time?",True,False,False,False,False,True,1,"This question asks about two things at once: what made the experience unproductive and what would have made it more helpful, which might confuse the participant.",What made the experience with the live support person feel unproductive for you?
customer_support_bot,ux_guidelines,3,"You mentioned that you eventually sent an email to cancel your subscription, which was easier than the live support experience. What made the email process more straightforward for you, and do you think it's because of the format or the way the email support was set up?",True,True,False,True,False,True,2,"This question assumes the email process was easier and introduces the idea of format or setup, which could influence the participant's response.",How did your experience with email support compare to the live support experience?
customer_support_bot,ux_guidelines,4,"You mentioned that the live support experience felt more complicated and time-consuming. Can you think of any situations where you might prefer to use a live support option, such as a chatbot or a human support person, rather than an email or self-service process?",True,False,False,True,False,False,1,"This question introduces specific support options, which could shape the participant's answer.",Are there any situations where you would prefer to use live support over other options?
customer_support_bot,ux_guidelines,5,"You mentioned that you'd want to be able to talk to someone in real-time to resolve technical issues quickly. Have you ever used a chat or messaging service to troubleshoot a technical issue, and if so, what did you think of that experience?",True,False,False,True,False,True,1,"This question asks about a specific scenario and then inquires about the participant's experience, which might be seen as two separate questions.",What has your experience been like with using chat or messaging services for technical support?
customer_support_bot,ux_guidelines,6,"You mentioned that the chatbot in that situation didn't seem to understand your problem, and you felt like you were repeating the same steps. Can you think of any ways that a chatbot or support system could have done things differently in that situation to better understand your issue and provide more helpful assistance?",True,False,False,True,False,False,1,"This question references a specific situation and technology, which could influence the participant's response.",How could support systems be improved to better understand and address customer issues?
customer_support_bot,bias_guardrail,1,Can you describe a recent experience you had with customer support where you had to escalate an issue?,False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their experience without any influence or assumption.,Can you tell me about a recent experience you had with customer support?
customer_support_bot,bias_guardrail,2,What specifically was causing you frustration during that interaction with the chatbot?,False,False,False,False,False,False,0,"This question is specific and focused on the participant's experience, without introducing any assumptions or biases.",What did you find frustrating during that interaction?
customer_support_bot,bias_guardrail,3,How did you feel when the chatbot didn't seem to understand or acknowledge the information you provided about your issue?,True,True,False,True,True,False,2,"This question assumes the chatbot didn't understand or acknowledge the information, which may not be the case, and also introduces an emotional tone.",Can you describe your emotional state during that interaction with the chatbot?
customer_support_bot,bias_guardrail,4,What would have helped you feel like the chatbot was actively trying to help you during that interaction?,False,False,False,False,False,False,0,This question is open-ended and allows the participant to share their thoughts and feelings without any influence or assumption.,What would have improved your experience with the chatbot?
customer_support_bot,bias_guardrail,5,"Can you think of any point during the interaction where you might have been willing to continue using the chatbot to try and resolve the issue, if something had changed?",True,True,False,False,False,True,2,This question assumes there was a point where the participant was willing to continue using the chatbot and also asks about multiple things at once.,What would have changed your experience with the chatbot?
customer_support_bot,bias_guardrail,6,"Do you think there's a specific point in the escalation flow where a human takeover option should be introduced, based on the conversation you had with the chatbot?",True,True,False,True,False,False,2,"This question assumes the participant has an opinion on the escalation flow and introduces the concept of human takeover, which may influence their response.",What do you think would improve the escalation process in customer support?
